,order_id,product_id,order_item_cnt
1247,R13594,P7,1
1248,R13595,P8,1
1249,R13596,P0,5
1250,R13597,P1,1
1251,R13598,P2,4
1252,R13599,P3,1
1253,R13600,P4,1
1254,R13601,P5,5
1255,R13602,P6,5
1256,R13603,P7,4
1257,R13604,P8,1
1258,R13605,P0,1
1259,R13606,P1,5
1260,R13607,P2,5
1261,R13608,P3,1
1262,R13609,P4,1
1263,R13610,P5,1
1264,R13611,P6,4
1265,R13612,P7,1
1266,R13613,P8,1
1267,R13614,P0,1
1268,R13615,P1,1
1269,R13616,P2,4
1270,R13617,P3,4
1271,R13618,P4,5
1272,R13619,P5,4
1273,R13620,P6,1
1274,R13621,P7,1
1275,R13622,P8,1
1276,R13623,P0,1
1277,R13624,P1,1
1278,R13625,P2,4
1279,R13626,P3,1
1280,R13627,P4,1
1281,R13628,P5,1
1282,R13629,P6,5
1283,R13630,P7,1
1284,R13631,P8,5
1285,R13632,P0,5
1286,R13633,P1,1
1287,R13634,P2,5
1288,R13635,P3,4
1289,R13636,P4,1
1290,R13637,P5,1
1291,R13638,P6,1
1292,R13639,P7,1
1293,R13640,P8,5
1294,R13641,P0,1
1295,R13642,P1,1
1296,R13643,P2,4
1297,R13644,P3,1
1298,R13645,P4,1
1299,R13646,P5,1
1300,R13647,P6,1
1301,R13648,P7,1
1302,R13649,P8,1
1303,R13650,P0,1
1304,R13651,P1,1
1305,R13652,P2,5
1306,R13653,P3,1
1307,R13654,P4,1
1308,R13655,P5,1
1309,R13656,P6,5
1310,R13657,P7,5
1311,R13658,P8,4
1312,R13659,P0,5
1313,R13660,P1,1
1314,R13661,P2,4
1315,R13662,P3,1
1316,R13663,P4,4
1317,R13664,P5,4
1318,R13665,P6,1
1319,R13666,P7,5
1320,R13667,P8,1
1321,R13668,P0,1
1322,R13669,P1,1
1323,R13670,P2,1
1324,R13671,P3,1
1325,R13672,P4,1
1326,R13673,P5,5
1327,R13674,P6,1
1328,R13675,P7,1
1329,R13676,P8,1
1330,R13677,P0,1
1331,R13678,P1,1
1332,R13679,P2,1
1333,R13680,P3,1
1334,R13681,P4,5
1335,R13682,P5,4
1336,R13683,P6,5
1337,R13684,P7,1
1338,R13685,P8,1
1339,R13686,P0,1
1340,R13687,P1,4
1341,R13688,P2,1
1342,R13689,P3,5
1343,R13690,P4,4
1344,R13691,P5,1
1345,R13692,P6,5
1346,R13693,P7,1
1347,R13694,P8,1
1348,R13695,P0,4
1349,R13696,P1,4
1350,R13697,P2,4
1351,R13698,P3,5
1352,R13699,P4,1
1353,R13700,P5,4
1354,R13701,P6,1
1355,R13702,P7,5
1356,R13703,P8,1
1357,R13704,P0,1
1358,R13705,P1,1
1359,R13706,P2,4
1360,R13707,P3,1
1361,R13708,P4,1
1362,R13709,P5,5
1363,R13710,P6,1
1364,R13711,P7,1
1365,R13712,P8,4
1366,R13713,P0,4
1367,R13714,P1,4
1368,R13715,P2,1
1369,R13716,P3,5
1370,R13717,P4,1
1371,R13718,P5,1
1372,R13719,P6,1
1373,R13720,P7,4
1374,R13721,P8,5
1375,R13722,P0,1
1376,R13723,P1,4
1377,R13724,P2,1
1378,R13725,P3,1
1379,R13726,P4,5
1380,R13727,P5,5
1381,R13728,P6,4
1382,R13729,P7,1
1383,R13730,P8,1
1384,R13731,P0,1
1385,R13732,P1,1
1386,R13733,P2,5
1387,R13734,P3,4
1388,R13735,P4,1
1389,R13736,P5,1
1390,R13737,P6,4
1391,R13738,P7,1
1392,R13739,P8,5
1393,R13740,P0,1
1394,R13741,P1,4
1395,R13742,P2,5
1396,R13743,P3,1
1397,R13744,P4,1
1398,R13745,P5,1
1399,R13746,P6,1
1400,R13747,P7,1
1401,R13748,P8,4
1402,R13749,P0,5
1403,R13750,P1,4
1404,R13751,P2,5
1405,R13752,P3,1
1406,R13753,P4,1
1407,R13754,P5,4
1408,R13755,P6,1
1409,R13756,P7,1
1410,R13757,P8,1
1411,R13758,P0,4
1412,R13759,P1,4
1413,R13760,P2,1
1414,R13761,P3,1
1415,R13762,P4,4
1416,R13763,P5,1
1417,R13764,P6,1
1418,R13765,P7,5
1419,R13766,P8,1
1420,R13767,P0,1
1421,R13768,P1,4
1422,R13769,P2,1
1423,R13770,P3,4
1424,R13771,P4,1
1425,R13772,P5,1
1426,R13773,P6,1
1427,R13774,P7,1
1428,R13775,P8,4
1429,R13776,P0,1
1430,R13777,P1,1
1431,R13778,P2,4
1432,R13779,P3,1
1433,R13780,P4,1
1434,R13781,P5,4
1435,R13782,P6,5
1436,R13783,P7,1
1437,R13784,P8,5
1438,R13785,P0,1
1439,R13786,P1,1
1440,R13787,P2,5
1441,R13788,P3,4
1442,R13789,P4,4
1443,R13790,P5,1
1444,R13791,P6,1
1445,R13792,P7,1
1446,R13793,P8,5
1447,R13794,P0,1
1448,R13795,P1,1
1449,R13796,P2,5
1450,R13797,P3,5
1451,R13798,P4,5
1452,R13799,P5,4
1453,R13800,P6,1
1454,R13801,P7,1
1455,R13802,P8,1
1456,R13803,P0,1
1457,R13804,P1,1
1458,R13805,P2,5
1459,R13806,P3,5
1460,R13807,P4,1
1461,R13808,P5,5
1462,R13809,P6,5
1463,R13810,P7,4
1464,R13811,P8,1
1465,R13812,P0,1
1466,R13813,P1,1
1467,R13814,P2,1
1468,R13815,P3,1
1469,R13816,P4,1
1470,R13817,P5,5
1471,R13818,P6,5
1472,R13819,P7,1
1473,R13820,P8,1
1474,R13821,P0,4
1475,R13822,P1,1
1476,R13823,P2,5
1477,R13824,P3,4
1478,R13825,P4,1
1479,R13826,P5,5
1480,R13827,P6,1
1481,R13828,P7,1
1482,R13829,P8,1
1483,R13830,P0,4
1484,R13831,P1,1
1485,R13832,P2,5
1486,R13833,P3,1
1487,R13834,P4,1
1488,R13835,P5,4
1489,R13836,P6,4
1490,R13837,P7,1
1491,R13838,P8,1
1492,R13839,P0,4
1493,R13840,P1,1
1494,R13841,P2,5
1495,R13842,P3,5
1496,R13843,P4,1
1497,R13844,P5,1
1498,R13845,P6,1
1499,R13846,P7,5
1500,R13847,P8,1
1501,R13848,P0,1
1502,R13849,P1,1
1503,R13850,P2,5
1504,R13851,P3,4
1505,R13852,P4,1
1506,R13853,P5,1
1507,R13854,P6,1
1508,R13855,P7,1
1509,R13856,P8,1
1510,R13857,P0,4
1511,R13858,P1,1
1512,R13859,P2,5
1513,R13860,P3,1
1514,R13861,P4,1
1515,R13862,P5,1
1516,R13863,P6,1
1517,R13864,P7,1
1518,R13865,P8,1
1519,R13866,P0,1
1520,R13867,P1,5
1521,R13868,P2,1
1522,R13869,P3,1
1523,R13870,P4,4
1524,R13871,P5,1
1525,R13872,P6,1
1526,R13873,P7,1
1527,R13874,P8,5
1528,R13875,P0,1
1529,R13876,P1,1
1530,R13877,P2,5
1531,R13878,P3,5
1532,R13879,P4,1
1533,R13880,P5,1
1534,R13881,P6,1
1535,R13882,P7,5
1536,R13883,P8,1
1537,R13884,P0,1
1538,R13885,P1,1
1539,R13886,P2,4
1540,R13887,P3,1
1541,R13888,P4,1
1542,R13889,P5,4
1543,R13890,P6,5
1544,R13891,P7,1
1545,R13892,P8,4
1546,R13893,P0,1
1547,R13894,P1,5
1548,R13895,P2,1
1549,R13896,P3,5
1550,R13897,P4,1
1551,R13898,P5,1
1552,R13899,P6,5
1553,R13900,P7,1
1554,R13901,P8,4
1555,R13902,P0,1
1556,R13903,P1,1
1557,R13904,P2,4
1558,R13905,P3,1
1559,R13906,P4,5
1560,R13907,P5,1
1561,R13908,P6,5
1562,R13909,P7,1
1563,R13910,P8,1
1564,R13911,P0,1
1565,R13912,P1,4
1566,R13913,P2,1
1567,R13914,P3,1
1568,R13915,P4,1
1569,R13916,P5,1
1570,R13917,P6,5
1571,R13918,P7,4
1572,R13919,P8,5
1573,R13920,P0,1
1574,R13921,P1,1
1575,R13922,P2,1
1576,R13923,P3,1
1577,R13924,P4,1
1578,R13925,P5,1
1579,R13926,P6,5
1580,R13927,P7,1
1581,R13928,P8,1
1582,R13929,P0,1
1583,R13930,P1,4
1584,R13931,P2,1
1585,R13932,P3,1
1586,R13933,P4,1
1587,R13934,P5,4
1588,R13935,P6,1
1589,R13936,P7,1
1590,R13937,P8,1
1591,R13938,P0,1
1592,R13939,P1,1
1593,R13940,P2,1
1594,R13941,P3,1
1595,R13942,P4,4
1596,R13943,P5,1
1597,R13944,P6,1
1598,R13945,P7,1
1599,R13946,P8,5
1600,R13947,P0,4
1601,R13948,P1,4
1602,R13949,P2,4
1603,R13950,P3,1
1604,R13951,P4,1
1605,R13952,P5,4
1606,R13953,P6,5
1607,R13954,P7,5
1608,R13955,P8,4
1609,R13956,P0,5
1610,R13957,P1,1
1611,R13958,P2,4
1612,R13959,P3,4
1613,R13960,P4,1
1614,R13961,P5,1
1615,R13962,P6,1
1616,R13963,P7,1
1617,R13964,P8,1
1618,R13965,P0,1
1619,R13966,P1,1
1620,R13967,P2,4
1621,R13968,P3,4
1622,R13969,P4,1
1623,R13970,P5,4
1624,R13971,P6,1
1625,R13972,P7,5
1626,R13973,P8,1
1627,R13974,P0,4
1628,R13975,P1,4
1629,R13976,P2,1
1630,R13977,P3,1
1631,R13978,P4,4
1632,R13979,P5,4
1633,R13980,P6,1
1634,R13981,P7,4
1635,R13982,P8,4
1636,R13983,P0,5
1637,R13984,P1,5
1638,R13985,P2,4
1639,R13986,P3,1
1640,R13987,P4,1
1641,R13988,P5,1
1642,R13989,P6,4
1643,R13990,P7,1
1644,R13991,P8,5
1645,R13992,P0,1
1646,R13993,P1,4
1647,R13994,P2,5
1648,R13995,P3,1
1649,R13996,P4,4
1650,R13997,P5,4
1651,R13998,P6,4
1652,R13999,P7,1
1653,R14000,P8,5
1654,R14001,P0,1
1655,R14002,P1,5
1656,R14003,P2,5
1657,R14004,P3,1
1658,R14005,P4,5
1659,R14006,P5,4
1660,R14007,P6,4
1661,R14008,P7,5
1662,R14009,P8,1
1663,R14010,P0,4
1664,R14011,P1,4
1665,R14012,P2,1
1666,R14013,P3,1
1667,R14014,P4,1
1668,R14015,P5,1
1669,R14016,P6,1
1670,R14017,P7,1
1671,R14018,P8,4
1672,R14019,P0,1
1673,R14020,P1,1
1674,R14021,P2,5
1675,R14022,P3,4
1676,R14023,P4,1
1677,R14024,P5,5
1678,R14025,P6,5
1679,R14026,P7,5
1680,R14027,P8,4
1681,R14028,P0,1
1682,R14029,P1,5
1683,R14030,P2,4
1684,R14031,P3,1
1685,R14032,P4,1
1686,R14033,P5,1
1687,R14034,P6,1
1688,R14035,P7,1
1689,R14036,P8,1
1690,R14037,P0,1
1691,R14038,P1,5
1692,R14039,P2,4
1693,R14040,P3,1
1694,R14041,P4,5
1695,R14042,P5,4
1696,R14043,P6,5
1697,R14044,P7,5
1698,R14045,P8,1
1699,R14046,P0,1
1700,R14047,P1,4
1701,R14048,P2,1
1702,R14049,P3,1
1703,R14050,P4,1
1704,R14051,P5,1
1705,R14052,P6,5
1706,R14053,P7,4
1707,R14054,P8,5
1708,R14055,P0,1
1709,R14056,P1,1
1710,R14057,P2,5
1711,R14058,P3,5
1712,R14059,P4,5
1713,R14060,P5,1
1714,R14061,P6,1
1715,R14062,P7,1
1716,R14063,P8,4
1717,R14064,P0,4
1718,R14065,P1,1
1719,R14066,P2,1
1720,R14067,P3,1
1721,R14068,P4,5
1722,R14069,P5,1
1723,R14070,P6,5
1724,R14071,P7,1
1725,R14072,P8,4
1726,R14073,P0,1
1727,R14074,P1,5
1728,R14075,P2,4
1729,R14076,P3,1
1730,R14077,P4,5
1731,R14078,P5,1
1732,R14079,P6,1
1733,R14080,P7,1
1734,R14081,P8,1
1735,R14082,P0,1
1736,R14083,P1,1
1737,R14084,P2,4
1738,R14085,P3,1
1739,R14086,P4,5
1740,R14087,P5,4
1741,R14088,P6,1
1742,R14089,P7,4
1743,R14090,P8,1
1744,R14091,P0,4
1745,R14092,P1,1
1746,R14093,P2,1
1747,R14094,P3,5
1748,R14095,P4,1
1749,R14096,P5,1
1750,R14097,P6,1
1751,R14098,P7,1
1752,R14099,P8,1
1753,R14100,P0,5
1754,R14101,P1,4
1755,R14102,P2,1
1756,R14103,P3,1
1757,R14104,P4,1
1758,R14105,P5,1
1759,R14106,P6,1
1760,R14107,P7,1
1761,R14108,P8,1
1762,R14109,P0,4
1763,R14110,P1,1
1764,R14111,P2,1
1765,R14112,P3,1
1766,R14113,P4,1
1767,R14114,P5,5
1768,R14115,P6,4
1769,R14116,P7,5
1770,R14117,P8,5
1771,R14118,P0,1
1772,R14119,P1,4
1773,R14120,P2,5
1774,R14121,P3,4
1775,R14122,P4,1
1776,R14123,P5,1
1777,R14124,P6,4
1778,R14125,P7,1
1779,R14126,P8,1
1780,R14127,P0,1
1781,R14128,P1,5
1782,R14129,P2,1
1783,R14130,P3,1
1784,R14131,P4,5
1785,R14132,P5,1
1786,R14133,P6,4
1787,R14134,P7,1
1788,R14135,P8,1
1789,R14136,P0,1
1790,R14137,P1,1
1791,R14138,P2,1
1792,R14139,P3,4
1793,R14140,P4,1
1794,R14141,P5,1
1795,R14142,P6,4
1796,R14143,P7,1
1797,R14144,P8,1
1798,R14145,P0,1
1799,R14146,P1,5
1800,R14147,P2,1
1801,R14148,P3,1
1802,R14149,P4,1
1803,R14150,P5,1
1804,R14151,P6,5
1805,R14152,P7,1
1806,R14153,P8,4
1807,R14154,P0,4
1808,R14155,P1,1
1809,R14156,P2,1
1810,R14157,P3,4
1811,R14158,P4,1
1812,R14159,P5,1
1813,R14160,P6,1
1814,R14161,P7,1
1815,R14162,P8,1
1816,R14163,P0,1
1817,R14164,P1,4
1818,R14165,P2,1
1819,R14166,P3,1
1820,R14167,P4,1
1821,R14168,P5,4
1822,R14169,P6,1
1823,R14170,P7,1
1824,R14171,P8,4
1825,R14172,P0,1
1826,R14173,P1,1
1827,R14174,P2,5
1828,R14175,P3,1
1829,R14176,P4,1
1830,R14177,P5,1
1831,R14178,P6,1
1832,R14179,P7,1
1833,R14180,P8,1
1834,R14181,P0,4
1835,R14182,P1,5
1836,R14183,P2,1
1837,R14184,P3,1
1838,R14185,P4,1
1839,R14186,P5,1
1840,R14187,P6,4
1841,R14188,P7,1
1842,R14189,P8,4
1843,R14190,P0,1
1844,R14191,P1,1
1845,R14192,P2,1
1846,R14193,P3,1
1847,R14194,P4,4
1848,R14195,P5,1
1849,R14196,P6,1
1850,R14197,P7,5
1851,R14198,P8,1
1852,R14199,P0,1
1853,R14200,P1,1
1854,R14201,P2,4
1855,R14202,P3,1
1856,R14203,P4,5
1857,R14204,P5,1
1858,R14205,P6,1
1859,R14206,P7,5
1860,R14207,P8,4
1861,R14208,P0,1
1862,R14209,P1,4
1863,R14210,P2,1
1864,R14211,P3,1
1865,R14212,P4,5
1866,R14213,P5,5
1867,R14214,P6,1
1868,R14215,P7,1
1869,R14216,P8,1
1870,R14217,P0,5
1871,R14218,P1,1
1872,R14219,P2,1
1873,R14220,P3,5
1874,R14221,P4,5
1875,R14222,P5,1
1876,R14223,P6,1
1877,R14224,P7,1
1878,R14225,P8,5
1879,R14226,P0,1
1880,R14227,P1,4
1881,R14228,P2,1
1882,R14229,P3,1
1883,R14230,P4,1
1884,R14231,P5,4
1885,R14232,P6,1
1886,R14233,P7,1
1887,R14234,P8,1
1888,R14235,P0,5
1889,R14236,P1,4
1890,R14237,P2,5
1891,R14238,P3,5
1892,R14239,P4,1
1893,R14240,P5,5
1894,R14241,P6,1
1895,R14242,P7,5
1896,R14243,P8,1
1897,R14244,P0,1
1898,R14245,P1,4
1899,R14246,P2,4
1900,R14247,P3,4
1901,R14248,P4,4
1902,R14249,P5,4
1903,R14250,P6,4
1904,R14251,P7,1
1905,R14252,P8,1
1906,R14253,P0,1
1907,R14254,P1,5
1908,R14255,P2,1
1909,R14256,P3,1
1910,R14257,P4,4
1911,R14258,P5,4
1912,R14259,P6,1
1913,R14260,P7,1
1914,R14261,P8,1
1915,R14262,P0,1
1916,R14263,P1,4
1917,R14264,P2,1
1918,R14265,P3,1
1919,R14266,P4,1
1920,R14267,P5,4
1921,R14268,P6,1
1922,R14269,P7,5
1923,R14270,P8,1
1924,R14271,P0,1
1925,R14272,P1,1
1926,R14273,P2,1
1927,R14274,P3,5
1928,R14275,P4,1
1929,R14276,P5,1
1930,R14277,P6,4
1931,R14278,P7,1
1932,R14279,P8,1
1933,R14280,P0,1
1934,R14281,P1,5
1935,R14282,P2,1
1936,R14283,P3,1
1937,R14284,P4,1
1938,R14285,P5,1
1939,R14286,P6,1
1940,R14287,P7,1
1941,R14288,P8,1
1942,R14289,P0,5
1943,R14290,P1,1
1944,R14291,P2,1
1945,R14292,P3,1
1946,R14293,P4,1
1947,R14294,P5,4
1948,R14295,P6,4
1949,R14296,P7,4
1950,R14297,P8,1
1951,R14298,P0,4
1952,R14299,P1,4
1953,R14300,P2,4
1954,R14301,P3,1
1955,R14302,P4,1
1956,R14303,P5,4
1957,R14304,P6,4
1958,R14305,P7,1
1959,R14306,P8,4
1960,R14307,P0,4
1961,R14308,P1,5
1962,R14309,P2,5
1963,R14310,P3,1
1964,R14311,P4,1
1965,R14312,P5,1
1966,R14313,P6,1
1967,R14314,P7,5
1968,R14315,P8,1
1969,R14316,P0,1
1970,R14317,P1,1
1971,R14318,P2,1
1972,R14319,P3,5
1973,R14320,P4,4
1974,R14321,P5,1
1975,R14322,P6,4
1976,R14323,P7,1
1977,R14324,P8,1
1978,R14325,P0,1
1979,R14326,P1,4
1980,R14327,P2,4
1981,R14328,P3,1
1982,R14329,P4,1
1983,R14330,P5,4
1984,R14331,P6,1
1985,R14332,P7,5
1986,R14333,P8,5
1987,R14334,P0,4
1988,R14335,P1,1
1989,R14336,P2,1
1990,R14337,P3,1
1991,R14338,P4,4
1992,R14339,P5,1
1993,R14340,P6,4
1994,R14341,P7,5
1995,R14342,P8,1
1996,R14343,P0,4
1997,R14344,P1,4
1998,R14345,P2,5
1999,R14346,P3,1
2000,R14347,P4,1
2001,R14348,P5,1
2002,R14349,P6,4
2003,R14350,P7,1
2004,R14351,P8,5
2005,R14352,P0,4
2006,R14353,P1,4
2007,R14354,P2,4
2008,R14355,P3,5
2009,R14356,P4,4
2010,R14357,P5,4
2011,R14358,P6,4
2012,R14359,P7,4
2013,R14360,P8,1
2014,R14361,P0,1
2015,R14362,P1,1
2016,R14363,P2,1
2017,R14364,P3,4
2018,R14365,P4,5
2019,R14366,P5,1
2020,R14367,P6,1
2021,R14368,P7,1
2022,R14369,P8,5
2023,R14370,P0,5
2024,R14371,P1,1
2025,R14372,P2,4
2026,R14373,P3,1
2027,R14374,P4,1
2028,R14375,P5,1
2029,R14376,P6,1
2030,R14377,P7,1
2031,R14378,P8,1
2032,R14379,P0,4
2033,R14380,P1,1
2034,R14381,P2,1
2035,R14382,P3,1
2036,R14383,P4,5
2037,R14384,P5,5
2038,R14385,P6,1
2039,R14386,P7,5
2040,R14387,P8,1
2041,R14388,P0,1
2042,R14389,P1,1
2043,R14390,P2,1
2044,R14391,P3,1
2045,R14392,P4,5
2046,R14393,P5,4
2047,R14394,P6,4
2048,R14395,P7,5
2049,R14396,P8,1
2050,R14397,P0,1
2051,R14398,P1,4
2052,R14399,P2,1
2053,R14400,P3,1
2054,R14401,P4,1
2055,R14402,P5,1
2056,R14403,P6,4
2057,R14404,P7,5
2058,R14405,P8,4
2059,R14406,P0,1
2060,R14407,P1,4
2061,R14408,P2,4
2062,R14409,P3,5
2063,R14410,P4,1
2064,R14411,P5,4
2065,R14412,P6,1
2066,R14413,P7,1
2067,R14414,P8,5
2068,R14415,P0,1
2069,R14416,P1,5
2070,R14417,P2,1
2071,R14418,P3,1
2072,R14419,P4,1
2073,R14420,P5,4
2074,R14421,P6,1
2075,R14422,P7,5
2076,R14423,P8,4
2077,R14424,P0,1
2078,R14425,P1,1
2079,R14426,P2,1
2080,R14427,P3,5
2081,R14428,P4,5
2082,R14429,P5,1
2083,R14430,P6,1
2084,R14431,P7,1
2085,R14432,P8,4
2086,R14433,P0,4
2087,R14434,P1,1
2088,R14435,P2,5
2089,R14436,P3,1
2090,R14437,P4,1
2091,R14438,P5,5
2092,R14439,P6,1
2093,R14440,P7,4
2094,R14441,P8,1
2095,R14442,P0,1
2096,R14443,P1,1
2097,R14444,P2,4
2098,R14445,P3,4
2099,R14446,P4,1
2100,R14447,P5,4
2101,R14448,P6,1
2102,R14449,P7,4
2103,R14450,P8,4
2104,R14451,P0,1
2105,R14452,P1,1
2106,R14453,P2,1
2107,R14454,P3,5
2108,R14455,P4,5
2109,R14456,P5,5
2110,R14457,P6,1
2111,R14458,P7,1
2112,R14459,P8,5
2113,R14460,P0,1
2114,R14461,P1,1
2115,R14462,P2,5
2116,R14463,P3,1
2117,R14464,P4,1
2118,R14465,P5,1
2119,R14466,P6,5
2120,R14467,P7,1
2121,R14468,P8,5
2122,R14469,P0,1
2123,R14470,P1,5
2124,R14471,P2,4
2125,R14472,P3,1
2126,R14473,P4,1
2127,R14474,P5,1
2128,R14475,P6,1
2129,R14476,P7,5
2130,R14477,P8,4
2131,R14478,P0,5
2132,R14479,P1,5
2133,R14480,P2,5
2134,R14481,P3,1
2135,R14482,P4,5
2136,R14483,P5,1
2137,R14484,P6,4
2138,R14485,P7,4
2139,R14486,P8,4
2140,R14487,P0,1
2141,R14488,P1,5
2142,R14489,P2,1
2143,R14490,P3,5
2144,R14491,P4,1
2145,R14492,P5,1
2146,R14493,P6,1
2147,R14494,P7,1
2148,R14495,P8,1
2149,R14496,P0,1
2150,R14497,P1,1
2151,R14498,P2,1
2152,R14499,P3,1
2153,R14500,P4,4
2154,R14501,P5,4
2155,R14502,P6,5
2156,R14503,P7,1
2157,R14504,P8,5
2158,R14505,P0,4
2159,R14506,P1,1
2160,R14507,P2,1
2161,R14508,P3,1
2162,R14509,P4,5
2163,R14510,P5,5
2164,R14511,P6,1
2165,R14512,P7,1
2166,R14513,P8,1
2167,R14514,P0,1
2168,R14515,P1,5
2169,R14516,P2,4
2170,R14517,P3,1
2171,R14518,P4,5
2172,R14519,P5,1
2173,R14520,P6,5
2174,R14521,P7,1
2175,R14522,P8,1
2176,R14523,P0,1
2177,R14524,P1,1
2178,R14525,P2,5
2179,R14526,P3,1
2180,R14527,P4,1
2181,R14528,P5,4
2182,R14529,P6,1
2183,R14530,P7,5
2184,R14531,P8,1
2185,R14532,P0,1
2186,R14533,P1,1
2187,R14534,P2,1
2188,R14535,P3,1
2189,R14536,P4,1
2190,R14537,P5,1
2191,R14538,P6,4
2192,R14539,P7,1
2193,R14540,P8,1
2194,R14541,P0,4
2195,R14542,P1,5
2196,R14543,P2,4
2197,R14544,P3,1
2198,R14545,P4,1
2199,R14546,P5,1
2200,R14547,P6,1
2201,R14548,P7,5
2202,R14549,P8,5
2203,R14550,P0,1
2204,R14551,P1,1
2205,R14552,P2,4
2206,R14553,P3,5
2207,R14554,P4,1
2208,R14555,P5,4
2209,R14556,P6,1
2210,R14557,P7,1
2211,R14558,P8,4
2212,R14559,P0,1
2213,R14560,P1,1
2214,R14561,P2,1
2215,R14562,P3,1
2216,R14563,P4,5
2217,R14564,P5,1
2218,R14565,P6,1
2219,R14566,P7,1
2220,R14567,P8,1
2221,R14568,P0,4
2222,R14569,P1,5
2223,R14570,P2,1
2224,R14571,P3,1
2225,R14572,P4,5
2226,R14573,P5,4
2227,R14574,P6,5
2228,R14575,P7,1
2229,R14576,P8,4
2230,R14577,P0,1
2231,R14578,P1,1
2232,R14579,P2,5
2233,R14580,P3,1
2234,R14581,P4,1
2235,R14582,P5,1
2236,R14583,P6,4
2237,R14584,P7,1
2238,R14585,P8,1
2239,R14586,P0,1
2240,R14587,P1,1
2241,R14588,P2,1
2242,R14589,P3,4
2243,R14590,P4,1
2244,R14591,P5,1
2245,R14592,P6,1
2246,R14593,P7,1
2247,R14594,P8,5
2248,R14595,P0,1
2249,R14596,P1,1
2250,R14597,P2,1
2251,R14598,P3,1
2252,R14599,P4,1
2253,R14600,P5,1
2254,R14601,P6,5
2255,R14602,P7,5
2256,R14603,P8,1
2257,R14604,P0,4
2258,R14605,P1,5
2259,R14606,P2,1
2260,R14607,P3,5
2261,R14608,P4,1
2262,R14609,P5,1
2263,R14610,P6,1
2264,R14611,P7,1
2265,R14612,P8,1
2266,R14613,P0,1
2267,R14614,P1,1
2268,R14615,P2,5
2269,R14616,P3,1
2270,R14617,P4,4
2271,R14618,P5,5
2272,R14619,P6,1
2273,R14620,P7,5
2274,R14621,P8,4
2275,R14622,P0,1
2276,R14623,P1,4
2277,R14624,P2,1
2278,R14625,P3,1
2279,R14626,P4,5
2280,R14627,P5,5
2281,R14628,P6,4
2282,R14629,P7,1
2283,R14630,P8,4
2284,R14631,P0,1
2285,R14632,P1,1
2286,R14633,P2,4
2287,R14634,P3,4
2288,R14635,P4,1
2289,R14636,P5,1
2290,R14637,P6,1
2291,R14638,P7,5
2292,R14639,P8,1
2293,R14640,P0,5
2294,R14641,P1,5
2295,R14642,P2,5
2296,R14643,P3,4
2297,R14644,P4,4
2298,R14645,P5,4
2299,R14646,P6,1
2300,R14647,P7,5
2301,R14648,P8,4
2302,R14649,P0,1
2303,R14650,P1,1
2304,R14651,P2,5
2305,R14652,P3,4
2306,R14653,P4,1
2307,R14654,P5,1
2308,R14655,P6,1
2309,R14656,P7,4
2310,R14657,P8,5
2311,R14658,P0,1
2312,R14659,P1,5
2313,R14660,P2,1
2314,R14661,P3,4
2315,R14662,P4,1
2316,R14663,P5,1
2317,R14664,P6,4
2318,R14665,P7,1
2319,R14666,P8,1
2320,R14667,P0,1
2321,R14668,P1,1
2322,R14669,P2,1
2323,R14670,P3,1
2324,R14671,P4,4
2325,R14672,P5,1
2326,R14673,P6,1
2327,R14674,P7,4
2328,R14675,P8,4
2329,R14676,P0,5
2330,R14677,P1,5
2331,R14678,P2,4
2332,R14679,P3,1
2333,R14680,P4,4
2334,R14681,P5,4
2335,R14682,P6,1
2336,R14683,P7,1
2337,R14684,P8,1
2338,R14685,P0,1
2339,R14686,P1,1
2340,R14687,P2,4
2341,R14688,P3,5
2342,R14689,P4,5
2343,R14690,P5,1
2344,R14691,P6,4
2345,R14692,P7,4
2346,R14693,P8,1
2347,R14694,P0,1
2348,R14695,P1,1
2349,R14696,P2,1
2350,R14697,P3,1
2351,R14698,P4,1
2352,R14699,P5,4
2353,R14700,P6,1
2354,R14701,P7,5
2355,R14702,P8,1
2356,R14703,P0,4
2357,R14704,P1,1
2358,R14705,P2,1
2359,R14706,P3,1
2360,R14707,P4,1
2361,R14708,P5,1
2362,R14709,P6,1
2363,R14710,P7,1
2364,R14711,P8,4
2365,R14712,P0,1
2366,R14713,P1,1
2367,R14714,P2,5
2368,R14715,P3,1
2369,R14716,P4,4
2370,R14717,P5,5
2371,R14718,P6,4
2372,R14719,P7,1
2373,R14720,P8,1
2374,R14721,P0,5
2375,R14722,P1,5
2376,R14723,P2,1
2377,R14724,P3,5
2378,R14725,P4,1
2379,R14726,P5,4
2380,R14727,P6,5
2381,R14728,P7,4
2382,R14729,P8,1
2383,R14730,P0,1
2384,R14731,P1,4
2385,R14732,P2,5
2386,R14733,P3,4
2387,R14734,P4,1
2388,R14735,P5,4
2389,R14736,P6,4
2390,R14737,P7,4
2391,R14738,P8,4
2392,R14739,P0,1
2393,R14740,P1,1
2394,R14741,P2,1
2395,R14742,P3,1
2396,R14743,P4,1
2397,R14744,P5,1
2398,R14745,P6,1
2399,R14746,P7,1
2400,R14747,P8,1
2401,R14748,P0,1
2402,R14749,P1,1
2403,R14750,P2,1
2404,R14751,P3,1
2405,R14752,P4,1
2406,R14753,P5,1
2407,R14754,P6,1
2408,R14755,P7,4
2409,R14756,P8,4
2410,R14757,P0,4
2411,R14758,P1,1
